x0,y0,z0,alpha,beta,sigma,pow,xdim,ydim,dalpha,dbeta,sc,auc_tr,auc_ts,acc_tr,acc_ts
-1689.44382251, 439.53927184, 4853.46164243, 0.7227161806, -0.225534824184, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.769408, 0.586176, 0.694666666667, 0.584
-725.466806736, -97.9231117556, 8476.19048825, 0.497250349691, 0.073127784612, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.627237847111, 0.522446870357, 0.597333333333, 0.508
-1072.23592428, -1014.83804795, 12527.1142398, 0.598553117033, 0.573209415921, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.712795163585, 0.585256410256, 0.652, 0.56
1384.02967723, 66.9528422683, 2005.29058896, 1.08238643607, 0.0907923884768, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.651545966549, 0.572516641065, 0.6, 0.556
-429.489150428, 315.562770668, 6679.62392614, -0.287424081561, 0.213874337488, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.839614859483, 0.536610343062, 0.764, 0.532
237.371479646, 398.024327888, 8910.43195722, -0.168468484458, -0.277815814057, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.777643452969, 0.571218231867, 0.716, 0.548
825.759039666, 140.244842322, 13462.6675842, -0.873388920205, -0.199992684567, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.998335704125, 0.869102564103, 0.978666666667, 0.788
1657.70891473, 758.0641584, 6141.34251402, -1.56973063179, -1.56846590454, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.905574419316, 0.542923583748, 0.830666666667, 0.528
259.750250723, 220.165620139, 9255.40865092, -1.5507312218, -1.54712486542, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.750798313053, 0.629380485617, 0.676, 0.592
129.05317132, 267.432650919, 14957.4847368, -0.117716049733, -0.240335333186, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.9656138654, 0.844769043501, 0.902666666667, 0.772
621.713364639, -480.500105701, 12183.3884927, 0.609203957648, -0.494555680548, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.928252333257, 0.771507447355, 0.86, 0.692
686.695280517, 1217.38208322, 7404.49541132, -0.245608212113, -0.418178177825, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.843806921676, 0.530429747813, 0.762666666667, 0.484
418.139033433, 1592.09134772, 14735.9513697, 0.503369409432, 1.12577948157, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.979904982024, 1.0, 0.932
-1378.19942152, 356.490333176, 14341.0087855, 0.625916695069, -0.1848481792, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.921579786023, 0.657357473035, 0.848, 0.6
381.451187683, 280.778647909, 10956.1666475, 0.264255556613, 0.196598416857, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.95623674571, 1.0, 0.864
-9.12414246656, -240.691581663, 6542.91924714, 0.00512832527835, 0.134468178163, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.701486486486, 0.517179487179, 0.629333333333, 0.512
138.903193776, -502.79851845, 9602.80821339, 0.44015891159, -1.04030951277, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.749155459466, 0.512652956628, 0.685333333333, 0.492
-243.920132379, -746.390180626, 6316.90456913, 0.107741888814, 0.319621545341, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.774294024363, 0.58530183727, 0.696, 0.56
-2029.09077693, -1123.86281375, 5178.01044009, 1.47659726367, 1.40184485056, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.659823212749, 0.565136674989, 0.617333333333, 0.508
-1678.44508538, -590.479848598, 14906.1580272, -1.16487399466, -0.685943930602, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999950209476, 0.954070177689, 0.996, 0.876
-107.46462798, 113.192491254, 1795.70439725, -0.0418235621511, 0.0440499476948, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.916678520626, 0.589102564103, 0.829333333333, 0.544
179.032258918, 1008.74554274, 9468.39879447, 0.0957724337501, 0.496123332569, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.725998748008, 0.579738058552, 0.668, 0.528
2887.51423432, 1020.52218767, 7434.81070517, -1.32687279951, -0.957263321241, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.947305167791, 0.614493310287, 0.869333333333, 0.588
662.810435048, -1173.28424985, 9490.29099444, -0.349489012329, 0.572948304834, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.735021943395, 0.584739239207, 0.633333333333, 0.524
-780.107092977, 147.782762145, 2933.24399608, 0.511841667483, -0.106023843233, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.604754723424, 0.546545968156, 0.528, 0.492
77.9539232938, 982.360504731, 3490.22269213, 0.0436524522661, 0.503188307507, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.65231397201, 0.560035842294, 0.606666666667, 0.54
-1575.21322964, 1732.01513016, 7781.03462103, -0.826203959452, 0.873241372735, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.575744, 0.560768, 0.542666666667, 0.536
-1013.08443917, 288.924211924, 9428.48325775, -0.674613844694, 0.22425802644, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.977884444444, 0.586816, 0.924, 0.564
898.489958362, 666.51443419, 8638.49754466, -0.382649193842, -0.290146174913, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.863586585505, 0.604838709677, 0.762666666667, 0.556
-1267.61362444, -2610.44829108, 4906.34855779, 0.732839132874, 1.07603404222, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.967222791148, 0.598360655738, 0.9, 0.568
-317.660973203, -154.891383368, 5203.23787066, -0.194472079492, -0.0957446453792, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.809480115799, 0.631855795753, 0.732, 0.588
1975.38790981, -2114.92172615, 3250.85396495, -0.874149940572, 0.907513776973, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.675251207145, 0.565968888035, 0.610666666667, 0.54
971.877290424, -275.849767712, 3492.17638861, 0.36760816218, -0.108875400084, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.781328249488, 0.450885978428, 0.717333333333, 0.476
-512.800026131, -1112.60680161, 12409.3842536, -0.360811813934, -0.686028742861, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.855398553559, 0.631457653159, 0.796, 0.608
499.932497268, -890.365117752, 14122.3056792, -0.637039547279, 0.921673497162, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.471545765777, 1.0, 0.488
-2188.36442688, -21.7167573236, 8788.35941463, -0.819263427812, -0.0106193153293, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.598541963016, 0.562115384615, 0.58, 0.552
-342.887929991, -1748.74843596, 12385.6136371, 0.327191849232, 1.04691223984, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.461954760516, 1.0, 0.476
1179.02789718, -1097.66196637, 5082.81492538, 0.433567220509, -0.406939416527, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.67659238388, 0.518077714874, 0.618666666667, 0.524
458.637779215, -336.219770566, 2160.09725181, -0.483401980405, 0.3673579196, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.734072672433, 0.506163328197, 0.666666666667, 0.512
-1512.23452914, 1052.39432753, 12592.4384328, -0.599730344895, 0.444124574982, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.663513715338, 0.663591517714, 0.626666666667, 0.588
93.5965602055, -955.465613044, 14896.3123513, -0.0821848385193, 0.699166693124, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.867269727485, 0.743596311475, 0.785333333333, 0.72
41.5302463535, 115.207602055, 11202.8575277, -0.0164814292801, -0.0456928697013, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999992885651, 0.968575284365, 0.998666666667, 0.916
-1954.10068127, 3069.75564511, 5680.07222509, 0.890035445384, -1.09477238298, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.613226802071, 0.484855276639, 0.577333333333, 0.5
2176.83644103, 2075.27232362, 2900.26841461, -1.26921885232, -1.25539891762, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.637624565222, 0.500673551863, 0.585333333333, 0.492
386.402437593, 1027.14119035, 5000.95273528, 0.155539752079, 0.394926086142, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.733421561931, 0.60183993824, 0.652, 0.552
587.714249463, -648.098567189, 5718.70186392, -0.213615155474, 0.234800294092, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.613616482586, 0.539047985137, 0.578666666667, 0.524
-74.2872452705, -316.149126035, 273.111987587, 0.136544333346, 0.529122797807, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.78981381313, 0.582688338493, 0.706666666667, 0.56
1363.31004353, 161.339454535, 10513.1853055, 0.592984230779, 0.0795819249858, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.842812158602, 1.0, 0.752
-68.6433522274, -1049.36150072, 10182.0078891, -0.0263081237078, -0.382461009211, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.71090060875, 0.546042520492, 0.646666666667, 0.52
-521.01899593, -410.280455549, 7723.98211105, -0.870034583582, -0.750996095126, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.913761950831, 0.554442732409, 0.817333333333, 0.528
-459.961652219, 1435.42888302, 3287.14956141, 0.168267272958, -0.487463381353, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.631751879325, 0.552501761804, 0.582666666667, 0.54
-153.252454678, 1378.76416967, 9500.26175303, -0.0715605752552, 0.572788138159, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.942405058784, 0.626677036749, 0.849333333333, 0.588
401.886876788, -309.706223221, 1808.94587352, -0.304475958159, 0.237594400996, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.733930666667, 0.567424, 0.665333333333, 0.54
581.24564069, -193.561113288, 11234.2074966, 0.21193769746, -0.071531365561, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.98176682075, 0.996, 0.92
-892.56037576, -326.697030632, 10941.0351304, -0.352231093129, -0.133731806059, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.927243589744, 1.0, 0.856
792.748910767, -277.005987917, 8558.93858359, -1.48188485075, 1.32100118507, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.697377801859, 0.511071802935, 0.554666666667, 0.444
713.266930234, 951.794311133, 2340.09125909, 0.550003176083, 0.685706146582, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.605647226174, 0.569423076923, 0.590666666667, 0.564
960.914832956, -802.503821947, 8181.78964103, -0.973186297919, 0.886982737968, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.63150708312, 0.529456967213, 0.553333333333, 0.516
-452.845071413, 55.6514087668, 3073.70773036, 0.342752361256, -0.0438245870778, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.644277881682, 0.563216183343, 0.602666666667, 0.528
-1446.18789971, -1021.03637342, 9368.97173453, 0.836165088068, 0.66342419906, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.813706783619, 0.624288302277, 0.684, 0.512
-629.947516737, -650.80785753, 12558.2311186, -0.213234603054, -0.220073388744, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.804934952237, 0.646930527936, 0.732, 0.632
-647.822517229, 1417.01855173, 14468.6714704, -0.566622194627, 0.947706212516, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.986089544513, 1.0, 0.944
-44.7180840769, -264.852403997, 156.850040009, -0.0703791779304, -0.395522519132, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.650071123755, 0.484358974359, 0.597333333333, 0.448
133.493010491, 9.35126088542, 10688.9808427, -0.283998274767, -0.0204440857022, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.983132324497, 0.855286738351, 0.926666666667, 0.804
240.102978796, 652.279071834, 1714.3648571, -0.102311982588, -0.272008019379, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.911139431566, 0.607466356108, 0.832, 0.6
139.08866745, 469.313931701, 12439.6962832, -0.306586206052, -0.818345072874, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.923959348264, 0.840220385675, 0.812, 0.764
-533.433623005, 476.308666531, 4299.13616032, 0.465662633557, -0.421777929605, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.867241722608, 0.620647721454, 0.778666666667, 0.588
1172.1977411, 316.132633081, 6615.14646296, 1.19310559252, 0.597022769915, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.706291268215, 0.567743180648, 0.637333333333, 0.568
-121.051227742, -2113.58118246, 9610.56494339, -0.0818819865608, -0.961484849725, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.585281271341, 0.538263995891, 0.509333333333, 0.472
388.74631564, -192.123394822, 3190.67883404, -0.298621593583, 0.150974213703, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.872487039631, 0.613725113629, 0.785333333333, 0.54
-1259.43910614, 177.284383907, 8025.75058174, 1.56341053193, -1.5183743069, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.953166222222, 0.51456, 0.886666666667, 0.508
236.691296348, 970.997306559, 14809.0070099, -0.257775937685, -0.824558998258, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.561647781832, 1.0, 0.552
1057.27684338, -1350.38601968, 659.486324664, -0.685612454539, 0.80728335285, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.681455512573, 0.530721966206, 0.630666666667, 0.488
93.8331815898, 295.26305911, 13543.3223053, -0.0590217941441, -0.183839249223, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999338624339, 0.979508196721, 0.972, 0.92
-980.668350554, 582.932191069, 1731.4723171, -1.50818334869, 1.46571299437, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.69126232924, 0.523654055438, 0.636, 0.516
-67.6071369853, 175.0122475, 10073.2593472, -0.0356485083564, 0.092060209256, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.56988315357, 1.0, 0.516
1711.45864815, -1063.63329473, 2410.40898693, 0.548695195776, -0.363073914668, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.591141833077, 0.506083504098, 0.548, 0.496
-1606.73394136, 459.989022113, 8672.17765209, 0.631100774532, -0.206245046301, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.607407776174, 0.443205842783, 0.58, 0.476
401.781676382, 560.474868797, 13898.5121359, 0.146627868786, 0.203177841655, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.956518954918, 0.997333333333, 0.92
-824.376122719, 424.739775815, 13161.1050525, 0.553007770022, -0.307909209481, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.999708369787, 0.854384501892, 0.988, 0.796
-379.357269189, -1565.12186325, 442.224507939, 0.144790682591, 0.54157720771, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.702359617682, 0.537013319672, 0.633333333333, 0.52
79.1596183786, 862.070959434, 12213.4756506, -0.0307932793259, -0.323657654122, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.954142927256, 0.829880043621, 0.872, 0.788
-22.6356180452, -569.038883035, 8009.24486208, 0.034480006155, 0.714360774853, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.779281553812, 0.547824972772, 0.702666666667, 0.544
-93.1564003181, 152.022755626, 12311.0027545, -0.0603940185838, 0.098359112426, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.992368421053, 0.920256410256, 0.929333333333, 0.844
-88.8136623316, -111.389095455, 8230.27738804, -0.0338135547332, -0.0423993243759, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.856823727777, 0.631257631258, 0.766666666667, 0.596
1401.54546214, 111.394389205, 10043.4671294, 1.48241503856, 0.731121400993, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.631915453492, 0.548978153629, 0.586666666667, 0.532
-851.701842046, 592.913138099, 12222.1818537, -0.553313283376, 0.406092898255, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.901204630788, 0.748527905786, 0.806666666667, 0.664
366.785219454, -651.272540001, 5078.14945068, 0.218776865969, -0.3760018789, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.793036750484, 0.695788530466, 0.745333333333, 0.632
-1477.32121206, -1117.03952119, 14199.530185, -0.847866089273, -0.70855920658, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.990356236087, 0.668012044333, 0.96, 0.612
151.663963083, -314.030052609, 12628.1659645, -0.050806808085, 0.104902889248, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.895861926739, 0.67754945266, 0.748, 0.668
228.953393418, 1830.50855812, 10719.3480427, 1.02755177343, 1.49541224786, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.753856109685, 0.626400358492, 0.682666666667, 0.6
1599.05896282, -2025.08286218, 13107.034391, 1.27074774379, -1.33118752745, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.76531912924, 0.616112515393, 0.676, 0.556
699.015495227, 497.571550704, 3541.31973506, 0.594361008523, 0.448422213143, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.752185448364, 0.515363397267, 0.670666666667, 0.512
-830.703508596, -9.37955798587, 4564.26795773, 0.598498655027, 0.00769964575857, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.896130505617, 0.622710622711, 0.818666666667, 0.58
633.75978881, -157.608634343, 12390.1742265, -1.06364085262, 0.420838669452, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.994353777778, 0.896832, 0.964, 0.832
41.6748302839, -1452.56969023, 6213.17080021, -0.0248479945067, 0.713853419459, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.769757006422, 0.568081428846, 0.692, 0.504
1570.07010995, -1134.63712233, 9862.15882086, -0.515206908131, 0.388398879075, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.96963371266, 0.727948717949, 0.893333333333, 0.628
306.020244152, -1070.72950506, 14169.3222659, -0.135768775147, 0.445876758747, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.799533346296, 1.0, 0.74
-497.031101534, -509.317019628, 14835.2865652, 0.282604409868, 0.289211161401, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.995225048924, 0.892045088567, 0.961333333333, 0.828
3151.99887916, 651.963461766, 6031.73327505, -0.885003134103, -0.247586983095, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.889748549323, 0.605286738351, 0.808, 0.596
-593.588089185, -248.099103265, 2033.70449229, -0.702667037912, -0.340195638763, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.724697047278, 0.530417520492, 0.672, 0.504
-64.3313658101, -1423.73823588, 320.267294687, -0.0837940772873, -1.07723309828, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.509322732962, 0.503968253968, 0.504, 0.496
10.1361893517, -21.4355879319, 2262.00113907, -0.00656330786944, 0.013879116147, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.708264592104, 0.665258576549, 0.634666666667, 0.628
317.535943516, -1016.7139953, 781.974585244, 0.233630250759, -0.651119141918, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.646039727187, 0.504132231405, 0.605333333333, 0.496
204.943907832, -622.174420666, 6506.19541577, -0.323020875458, 0.79344737302, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.859167852063, 0.642243589744, 0.769333333333, 0.596
591.883285781, 1224.70721067, 5041.16514207, -0.330377737586, -0.617150302928, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.841819565882, 0.602789023842, 0.765333333333, 0.572
994.118407566, -1201.05359194, 2790.98028764, 0.346792205196, -0.411676482902, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.709577857427, 0.575819672131, 0.650666666667, 0.528
-306.081883741, 1130.82220329, 4744.78643082, -0.44202869594, 1.05127279262, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.738949931994, 0.620714239419, 0.670666666667, 0.612
1429.68832727, 1285.81490463, 12491.2587151, -1.21352810082, -1.17737891389, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.742603129445, 0.557435897436, 0.672, 0.548
261.034600321, 2486.82843334, 6363.25299186, -0.285038762596, -1.22681114729, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.956145406421, 0.585853062275, 0.878666666667, 0.544
-472.588749057, -1578.98593377, 10266.670467, -0.377483388984, -0.924194074269, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.820652173913, 0.535374935799, 0.746666666667, 0.524
-316.671462598, 353.333820987, 10039.9832242, 0.488571822573, -0.535327089623, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.704442578147, 0.591524767802, 0.646666666667, 0.564
686.393095444, -665.371446177, 11089.9018362, -0.307614628747, 0.298752069579, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.938302516692, 1.0, 0.844
506.183221353, 1572.72939628, 192.817310932, -0.544071324482, -1.08187481991, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.668603451343, 0.547890499195, 0.513333333333, 0.46
-1017.10716642, 751.647195038, 7848.76230109, -0.681348759833, 0.539871580128, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.839163922651, 0.527964635787, 0.741333333333, 0.532
-463.705085627, 958.596012697, 4500.71366246, -0.171227129023, 0.343314288209, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.667204836415, 0.547692307692, 0.62, 0.556
1884.61808796, 211.07262968, 3338.80458231, 1.04717215533, 0.191594758238, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.539515893847, 0.556931169414, 0.526666666667, 0.524
236.952204759, 1203.16821451, 4987.95055702, 0.110670040922, 0.51372005306, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.817538544689, 0.548924180328, 0.722666666667, 0.56
-2036.97018666, 1397.04999262, 9598.94944237, 1.49442801036, -1.45968990944, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.996862906897, 0.662782485876, 0.968, 0.596
1159.32108913, 545.837877174, 14863.8008166, -0.445601005862, -0.221205526691, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.998883269673, 0.855988196805, 0.981333333333, 0.764
-1235.90274753, 113.682384529, 6823.63310239, -0.487529262596, 0.0487326340763, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.744111097673, 0.522652785811, 0.688, 0.508
1410.82133348, 195.643089596, 4955.50152737, -0.670753954779, -0.109593802353, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.686945139995, 0.576913199795, 0.628, 0.54
1059.83827724, -613.595605984, 559.406557531, 0.425727278298, -0.256737746551, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.647079739157, 0.504641188144, 0.588, 0.484
713.227273921, 248.894530828, 5636.23769035, -0.389965869376, -0.142460061141, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.697458549389, 0.595483995125, 0.668, 0.54
-2510.93630707, -1075.65974908, 4665.56099674, -1.16347178254, -0.781834586995, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.598968888889, 0.539584, 0.556, 0.524
-107.641313995, 946.111459336, 377.329271365, 0.794603113354, -1.459560549, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.70449128848, 0.580875265086, 0.637333333333, 0.548
2114.66561534, -1831.38556744, 3008.00630786, 1.49668305412, -1.48527126618, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.755619715405, 0.483387747263, 0.672, 0.484
1090.0167902, 1700.50201737, 2888.26487898, -0.393345352657, -0.574533653456, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.791912408136, 0.553627658891, 0.712, 0.544
-987.047604775, 613.814509963, 9128.3614189, -0.416426087756, 0.268411037627, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.611068048158, 0.464054798028, 0.572, 0.508
-339.05759132, 1073.04767085, 747.947289648, -0.122957722574, 0.372818255524, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.773347272003, 0.569608094262, 0.704, 0.564
130.500434085, 332.393021363, 1636.13451173, 0.0967863789908, 0.242430048148, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.629475182352, 0.482254428341, 0.6, 0.468
-992.985353171, -881.701039747, 5504.07024287, 0.342651316203, 0.306747221708, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.7221617623, 0.559561229072, 0.648, 0.54
-395.682894042, -1172.06118602, 5370.78938917, -0.222100466527, -0.589563852762, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.776078113444, 0.498847336066, 0.709333333333, 0.48
277.24074781, 822.689056424, 13084.6999438, -1.50236081294, -1.54770204871, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.971998348237, 0.725866977226, 0.893333333333, 0.672
209.321666175, -316.352491019, 4489.77490581, -0.141127526235, 0.211505235322, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.697083926031, 0.557756410256, 0.649333333333, 0.536
-127.067115885, 615.548044262, 3549.24398288, 0.0944587536212, -0.430271749523, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.861929684833, 0.606630824373, 0.778666666667, 0.556
732.864084482, -175.406439007, 92.5522259, -0.494422290908, 0.128316995776, 100, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.737035085721, 0.52885610766, 0.673333333333, 0.516
1722.950226, -2126.31875534, 14087.3404526, -0.521428230039, 0.616707121513, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.665656306922, 0.613355635615, 0.625333333333, 0.604
-253.904923713, 1672.31497978, 2748.185866, -0.886577653853, 1.44758288909, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.681868284253, 0.43774406248, 0.638666666667, 0.464
-1762.81696104, -815.038974862, 14061.0079687, 0.564257105596, 0.284672110948, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,1.0, 0.608091671468, 1.0, 0.564
135.923090497, -776.558878658, 2534.61776076, -0.128729916414, 0.636781000656, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.577308072652, 0.490521174732, 0.552, 0.472
-432.167609736, -453.996146903, 3413.59601328, 0.202203287484, 0.212119814592, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.662855111111, 0.578112, 0.618666666667, 0.544
1541.82669344, 193.718563654, 10390.9561934, 1.13966833226, 0.266638992988, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.757652916074, 0.520256410256, 0.705333333333, 0.504
2510.99615948, -1630.64838687, 10266.758053, -0.959212760789, 0.747010040385, 10, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.792107809654, 0.557256819352, 0.701333333333, 0.524
494.001001756, 1680.08295852, 6542.61065673, 1.48207910086, 1.54464777972, 500, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.914338151605, 0.574024139702, 0.824, 0.564
1899.55970818, 1376.26690221, 3522.48477901, -1.11393297506, -0.974681871657, 50, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.677182946266, 0.507848687597, 0.625333333333, 0.484
1368.56256582, 553.816142753, 6807.48394362, -1.36367905286, -1.09185643154, 75, 2, 50, 50, 1.0471975512, 1.0471975512,:,0.938637785869, 0.510752688172, 0.850666666667, 0.516
